"[{'x': 56.00872, 'y': 20.2518}, {'x': 77.37997, 'y': 34.80717}, {'x': 65.32147, 'y': 34.15441}, {'x': 35.48865, 'y': 4.7273}, {'x': 89.45371, 'y': 25.21539}, {'x': 31.22475, 'y': 18.47878}, {'x': 42.21424, 'y': 27.63142}, {'x': 47.30489, 'y': 29.21855}, {'x': 29.68091, 'y': 22.80056}, {'x': 24.00351, 'y': 26.3444}]","{'x': 76.21322, 'y': 33.64845, 'z': 4.37267}",19.55,703.4,0
"[{'x': 55.54165, 'y': 20.30055}, {'x': 76.99282, 'y': 34.847970000000004}, {'x': 65.03256, 'y': 33.94895}, {'x': 35.00685, 'y': 4.72755}, {'x': 88.9675, 'y': 25.19707}, {'x': 30.84207, 'y': 18.60264}, {'x': 41.68103, 'y': 27.28315}, {'x': 47.02615, 'y': 29.22394}, {'x': 29.48525, 'y': 23.20019}, {'x': 23.79435, 'y': 26.30969}]","{'x': 75.84527, 'y': 33.58659, 'z': 4.33018}",19.5,703.36,0
"[{'x': 55.08205, 'y': 20.3542}, {'x': 76.60255, 'y': 34.89797}, {'x': 64.73956, 'y': 33.73074}, {'x': 34.51749, 'y': 4.79199}, {'x': 88.46974, 'y': 25.15351}, {'x': 30.4671, 'y': 18.72722}, {'x': 41.14644, 'y': 26.91148}, {'x': 46.75148, 'y': 29.20572}, {'x': 29.30934, 'y': 23.6087}, {'x': 23.60072, 'y': 26.27024}]","{'x': 74.9596, 'y': 33.45206, 'z': 3.74833}",19.45,703.32,0
"[{'x': 54.62826, 'y': 20.41649}, {'x': 76.21592, 'y': 34.98461}, {'x': 64.43328, 'y': 33.48248}, {'x': 34.04274, 'y': 4.85145}, {'x': 87.98984, 'y': 25.15764}, {'x': 30.09343, 'y': 18.85535}, {'x': 40.61575, 'y': 26.52765}, {'x': 46.48146, 'y': 29.18789}, {'x': 29.15298, 'y': 24.0198}, {'x': 23.43667, 'y': 26.27344}]","{'x': 74.41684, 'y': 33.69774, 'z': 3.6994}",19.39,703.28,0
"[{'x': 54.21177, 'y': 20.50717}, {'x': 75.81771, 'y': 35.05208}, {'x': 64.17082, 'y': 33.27521}, {'x': 33.5771, 'y': 4.85344}, {'x': 87.48792, 'y': 25.14671}, {'x': 29.72749, 'y': 18.98192}, {'x': 40.08424, 'y': 26.12372}, {'x': 46.2034, 'y': 29.16778}, {'x': 28.98769, 'y': 24.39114}, {'x': 23.2783, 'y': 26.23603}]","{'x': 73.84776, 'y': 33.80892, 'z': 3.27744}",19.34,703.24,0
"[{'x': 53.78265, 'y': 20.58873}, {'x': 75.43198, 'y': 35.10101}, {'x': 63.94071, 'y': 33.10063}, {'x': 33.15669, 'y': 4.79419}, {'x': 86.98216, 'y': 25.14668}, {'x': 29.37303, 'y': 19.11156}, {'x': 39.54591, 'y': 25.70844}, {'x': 45.92494, 'y': 29.14388}, {'x': 28.84504, 'y': 24.74877}, {'x': 23.14586, 'y': 26.24032}]","{'x': 73.06926, 'y': 34.03031, 'z': 2.47394}",19.29,703.2,0
"[{'x': 53.3467, 'y': 20.65036}, {'x': 75.0352, 'y': 35.14361}, {'x': 63.71028, 'y': 32.90712}, {'x': 32.73042, 'y': 4.73777}, {'x': 86.46808, 'y': 25.14633}, {'x': 29.0319, 'y': 19.26321}, {'x': 39.01692, 'y': 25.31218}, {'x': 45.6391, 'y': 29.13154}, {'x': 28.7137, 'y': 25.0964}, {'x': 23.02666, 'y': 26.23758}]","{'x': 72.40857, 'y': 34.34305, 'z': 1.8664100000000001}",19.23,703.16,0
"[{'x': 52.89896, 'y': 20.71169}, {'x': 74.62919, 'y': 35.17635}, {'x': 63.46071, 'y': 32.66698}, {'x': 32.29904, 'y': 4.69175}, {'x': 85.94741, 'y': 25.14769}, {'x': 28.70088, 'y': 19.42403}, {'x': 38.49143, 'y': 24.90423}, {'x': 45.3646, 'y': 29.10062}, {'x': 28.60049, 'y': 25.4334}, {'x': 22.93751, 'y': 26.29224}]","{'x': 71.72382, 'y': 34.45899, 'z': 0.9296900000000001}",19.18,703.12,0
"[{'x': 52.43713, 'y': 20.73756}, {'x': 74.22444, 'y': 35.20644}, {'x': 63.21376, 'y': 32.42958}, {'x': 31.8815, 'y': 4.6571}, {'x': 85.44225, 'y': 25.17921}, {'x': 28.37344, 'y': 19.58717}, {'x': 37.97206, 'y': 24.51072}, {'x': 45.08535, 'y': 29.05003}, {'x': 28.48967, 'y': 25.78204}, {'x': 22.85554, 'y': 26.34485}]","{'x': 71.14237, 'y': 34.74176, 'z': 0.35760000000000003}",19.13,703.08,0
"[{'x': 52.01521, 'y': 20.78881}, {'x': 73.80617, 'y': 35.22583}, {'x': 62.94201, 'y': 32.1493}, {'x': 31.46787, 'y': 4.64693}, {'x': 84.91028, 'y': 25.19061}, {'x': 28.03934, 'y': 19.75099}, {'x': 37.4607, 'y': 24.12882}, {'x': 44.80685, 'y': 28.98356}, {'x': 28.38141, 'y': 26.14843}, {'x': 22.77299, 'y': 26.33049}]","{'x': 70.81445, 'y': 34.92125, 'z': 1.00792}",19.08,703.04,0
"[{'x': 51.58019, 'y': 20.82978}, {'x': 73.38152, 'y': 35.26081}, {'x': 62.67195, 'y': 31.8491}, {'x': 31.03074, 'y': 4.67701}, {'x': 84.31452, 'y': 25.13877}, {'x': 27.70959, 'y': 19.9153}, {'x': 36.94171, 'y': 23.71574}, {'x': 44.53229, 'y': 28.94478}, {'x': 28.28031, 'y': 26.52239}, {'x': 22.71954, 'y': 26.35507}]","{'x': 70.49303, 'y': 35.02541, 'z': 1.60463}",19.02,703.0,0
"[{'x': 51.15467, 'y': 20.88912}, {'x': 72.96982, 'y': 35.32473}, {'x': 62.40196, 'y': 31.53936}, {'x': 30.59322, 'y': 4.72388}, {'x': 83.70823, 'y': 25.10807}, {'x': 27.38344, 'y': 20.07795}, {'x': 36.425, 'y': 23.3171}, {'x': 44.26762, 'y': 28.90632}, {'x': 28.1881, 'y': 26.89857}, {'x': 22.66256, 'y': 26.32545}]","{'x': 70.25457, 'y': 35.2224, 'z': 2.1583}",18.97,702.96,0
"[{'x': 50.72781, 'y': 20.94401}, {'x': 72.56667, 'y': 35.37388}, {'x': 62.15368, 'y': 31.24737}, {'x': 30.16663, 'y': 4.77639}, {'x': 83.1066, 'y': 25.06152}, {'x': 27.06471, 'y': 20.23736}, {'x': 35.91544, 'y': 22.93138}, {'x': 44.01763, 'y': 28.87097}, {'x': 28.10277, 'y': 27.26781}, {'x': 22.61411, 'y': 26.28662}]","{'x': 69.87512, 'y': 35.3908, 'z': 2.73606}",18.92,702.92,0
"[{'x': 50.30537, 'y': 21.00171}, {'x': 72.13924, 'y': 35.42507}, {'x': 61.923140000000004, 'y': 30.95814}, {'x': 29.7507, 'y': 4.83134}, {'x': 82.4856, 'y': 24.99731}, {'x': 26.74855, 'y': 20.40167}, {'x': 35.41013, 'y': 22.60277}, {'x': 43.77659, 'y': 28.82916}, {'x': 28.03226, 'y': 27.63295}, {'x': 22.56034, 'y': 26.20742}]","{'x': 69.54167, 'y': 35.52007, 'z': 3.1404}",18.87,702.88,0
"[{'x': 49.86959, 'y': 21.05869}, {'x': 71.74376, 'y': 35.522}, {'x': 61.68956, 'y': 30.64015}, {'x': 29.33487, 'y': 4.84868}, {'x': 81.8931, 'y': 24.98285}, {'x': 26.43902, 'y': 20.55932}, {'x': 34.90548, 'y': 22.26092}, {'x': 43.53869, 'y': 28.76653}, {'x': 27.97979, 'y': 27.99024}, {'x': 22.53935, 'y': 26.1948}]","{'x': 69.21707, 'y': 35.67824, 'z': 3.5662000000000003}",18.81,702.84,0
"[{'x': 49.38201, 'y': 21.06059}, {'x': 71.31811, 'y': 35.58044}, {'x': 61.4641, 'y': 30.34597}, {'x': 28.95313, 'y': 4.85204}, {'x': 81.37303, 'y': 25.04444}, {'x': 26.14017, 'y': 20.72544}, {'x': 34.39622, 'y': 21.90696}, {'x': 43.30486, 'y': 28.69644}, {'x': 27.94451, 'y': 28.33667}, {'x': 22.51684, 'y': 26.1357}]","{'x': 68.97012, 'y': 35.8271, 'z': 3.8858300000000003}",18.76,702.8,0
"[{'x': 48.8747, 'y': 21.03743}, {'x': 70.85179, 'y': 35.58964}, {'x': 61.20793, 'y': 29.99465}, {'x': 28.5711, 'y': 4.9017800000000005}, {'x': 80.83875, 'y': 25.08806}, {'x': 25.84037, 'y': 20.88427}, {'x': 33.89015, 'y': 21.54617}, {'x': 43.07214, 'y': 28.61712}, {'x': 27.92773, 'y': 28.6609}, {'x': 22.51781, 'y': 26.12202}]","{'x': 68.6896, 'y': 36.07494, 'z': 4.26721}",18.71,702.76,0
"[{'x': 48.36596, 'y': 21.00405}, {'x': 70.42556, 'y': 35.62144}, {'x': 60.95953, 'y': 29.65532}, {'x': 28.18794, 'y': 4.89538}, {'x': 80.28633, 'y': 25.13211}, {'x': 25.55047, 'y': 21.03791}, {'x': 33.39313, 'y': 21.20291}, {'x': 42.84473, 'y': 28.53318}, {'x': 27.92445, 'y': 28.97558}, {'x': 22.533, 'y': 26.12657}]","{'x': 68.33553, 'y': 36.02919, 'z': 4.37945}",18.65,702.72,0
"[{'x': 47.85891, 'y': 20.96057}, {'x': 69.98957, 'y': 35.61201}, {'x': 60.70799, 'y': 29.33023}, {'x': 27.79307, 'y': 4.90109}, {'x': 79.70518, 'y': 25.12011}, {'x': 25.28601, 'y': 21.1955}, {'x': 32.89042, 'y': 20.85633}, {'x': 42.61633, 'y': 28.43025}, {'x': 27.93286, 'y': 29.28479}, {'x': 22.53227, 'y': 26.11578}]","{'x': 68.03545, 'y': 36.24572, 'z': 4.62889}",18.6,702.68,0
"[{'x': 47.35801, 'y': 20.918590000000002}, {'x': 69.55347, 'y': 35.60057}, {'x': 60.42014, 'y': 28.97174}, {'x': 27.39585, 'y': 4.96812}, {'x': 79.12311, 'y': 25.11834}, {'x': 25.06112, 'y': 21.39963}, {'x': 32.38269, 'y': 20.50921}, {'x': 42.39603, 'y': 28.32724}, {'x': 27.94683, 'y': 29.58553}, {'x': 22.58579, 'y': 26.12374}]","{'x': 67.70014, 'y': 36.35507, 'z': 4.82508}",18.55,702.64,0
"[{'x': 46.87647, 'y': 20.88145}, {'x': 69.09824, 'y': 35.60664}, {'x': 60.08907, 'y': 28.56855}, {'x': 26.96852, 'y': 5.07143}, {'x': 78.52619, 'y': 25.11485}, {'x': 24.84617, 'y': 21.59545}, {'x': 31.87772, 'y': 20.17552}, {'x': 42.17939, 'y': 28.21566}, {'x': 27.96968, 'y': 29.88541}, {'x': 22.63079, 'y': 26.10654}]","{'x': 67.40225, 'y': 36.53853, 'z': 4.77567}",18.49,702.6,0
"[{'x': 46.40241, 'y': 20.85379}, {'x': 68.6502, 'y': 35.61144}, {'x': 59.78894, 'y': 28.19662}, {'x': 26.54694, 'y': 5.18679}, {'x': 77.91485, 'y': 25.0876}, {'x': 24.59347, 'y': 21.7522}, {'x': 31.37183, 'y': 19.83944}, {'x': 41.96869, 'y': 28.09739}, {'x': 28.00388, 'y': 30.18336}, {'x': 22.68137, 'y': 26.10539}]","{'x': 66.98671, 'y': 36.53161, 'z': 4.79778}",18.44,702.56,0
"[{'x': 45.93054, 'y': 20.81894}, {'x': 68.2301, 'y': 35.68141}, {'x': 59.47766, 'y': 27.81984}, {'x': 26.14589, 'y': 5.30477}, {'x': 77.316, 'y': 25.06885}, {'x': 24.34304, 'y': 21.90518}, {'x': 30.86396, 'y': 19.50827}, {'x': 41.76292, 'y': 27.97595}, {'x': 28.04472, 'y': 30.47981}, {'x': 22.7224, 'y': 26.06396}]","{'x': 66.70115, 'y': 36.69966, 'z': 4.83473}",18.39,702.52,0
"[{'x': 45.44711, 'y': 20.79696}, {'x': 67.81149, 'y': 35.72626}, {'x': 59.17043, 'y': 27.43728}, {'x': 25.74437, 'y': 5.4306}, {'x': 76.6761, 'y': 25.00261}, {'x': 24.09814, 'y': 22.05953}, {'x': 30.36112, 'y': 19.17497}, {'x': 41.55875, 'y': 27.85265}, {'x': 28.09825, 'y': 30.76027}, {'x': 22.77947, 'y': 26.03013}]","{'x': 66.32076, 'y': 36.79196, 'z': 4.88065}",18.34,702.48,0
"[{'x': 44.95824, 'y': 20.78138}, {'x': 67.38294, 'y': 35.74693}, {'x': 58.89002, 'y': 27.08908}, {'x': 25.33833, 'y': 5.55218}, {'x': 76.07767, 'y': 24.97811}, {'x': 23.863, 'y': 22.21056}, {'x': 29.858530000000002, 'y': 18.841920000000002}, {'x': 41.3613, 'y': 27.73143}, {'x': 28.16563, 'y': 31.01856}, {'x': 22.86452, 'y': 26.08066}]","{'x': 65.77286, 'y': 36.81387, 'z': 4.8232800000000005}",18.28,702.44,0
"[{'x': 44.47157, 'y': 20.7478}, {'x': 66.95638, 'y': 35.77893}, {'x': 58.57421, 'y': 26.71368}, {'x': 24.966920000000002, 'y': 5.66202}, {'x': 75.49467, 'y': 24.97797}, {'x': 23.634900000000002, 'y': 22.3521}, {'x': 29.36943, 'y': 18.55019}, {'x': 41.16672, 'y': 27.61569}, {'x': 28.24452, 'y': 31.25554}, {'x': 22.93449, 'y': 26.09689}]","{'x': 65.43298, 'y': 36.76714, 'z': 4.8723}",18.23,702.4,0
"[{'x': 43.98897, 'y': 20.70643}, {'x': 66.5428, 'y': 35.78747}, {'x': 58.29122, 'y': 26.38127}, {'x': 24.60144, 'y': 5.77932}, {'x': 74.92049, 'y': 24.9598}, {'x': 23.41526, 'y': 22.48836}, {'x': 28.86802, 'y': 18.2744}, {'x': 40.97165, 'y': 27.49871}, {'x': 28.32436, 'y': 31.48167}, {'x': 23.01566, 'y': 26.1598}]","{'x': 64.97143, 'y': 36.86988, 'z': 4.87256}",18.18,702.36,0
"[{'x': 43.51848, 'y': 20.66544}, {'x': 66.07838, 'y': 35.80201}, {'x': 57.98412, 'y': 26.00263}, {'x': 24.25168, 'y': 5.90296}, {'x': 74.33916, 'y': 24.9618}, {'x': 23.20477, 'y': 22.65781}, {'x': 28.37161, 'y': 18.00694}, {'x': 40.79726, 'y': 27.40322}, {'x': 28.41032, 'y': 31.6967}, {'x': 23.10062, 'y': 26.2219}]","{'x': 64.49453, 'y': 36.75698, 'z': 4.83349}",18.13,702.32,0
"[{'x': 43.04768, 'y': 20.62335}, {'x': 65.59745, 'y': 35.78538}, {'x': 57.66822, 'y': 25.62496}, {'x': 23.90575, 'y': 6.04298}, {'x': 73.76296, 'y': 24.97749}, {'x': 22.98051, 'y': 22.81695}, {'x': 27.87436, 'y': 17.70042}, {'x': 40.62121, 'y': 27.303}, {'x': 28.49725, 'y': 31.89774}, {'x': 23.1921, 'y': 26.2625}]","{'x': 63.94722, 'y': 36.77658, 'z': 4.77982}",18.07,702.28,0
"[{'x': 42.58538, 'y': 20.58142}, {'x': 65.10357, 'y': 35.70717}, {'x': 57.35086, 'y': 25.24584}, {'x': 23.57958, 'y': 6.19253}, {'x': 73.17024, 'y': 25.00088}, {'x': 22.7725, 'y': 22.94028}, {'x': 27.39616, 'y': 17.36518}, {'x': 40.44213, 'y': 27.19629}, {'x': 28.5817, 'y': 32.08738}, {'x': 23.29661, 'y': 26.30334}]","{'x': 63.37223, 'y': 36.59664, 'z': 4.60291}",18.02,702.24,0
"[{'x': 42.12416, 'y': 20.53771}, {'x': 64.63684, 'y': 35.66968}, {'x': 57.02252, 'y': 24.86665}, {'x': 23.24362, 'y': 6.38628}, {'x': 72.5172, 'y': 24.9773}, {'x': 22.56908, 'y': 23.04965}, {'x': 26.92698, 'y': 17.0426}, {'x': 40.26539, 'y': 27.08203}, {'x': 28.67168, 'y': 32.26602}, {'x': 23.425440000000002, 'y': 26.38785}]","{'x': 62.80881, 'y': 36.53467, 'z': 4.45778}",17.97,702.2,0
"[{'x': 41.67099, 'y': 20.4935}, {'x': 64.24364, 'y': 35.71803}, {'x': 56.76244, 'y': 24.57178}, {'x': 22.9053, 'y': 6.55513}, {'x': 71.87789, 'y': 24.97347}, {'x': 22.37413, 'y': 23.16287}, {'x': 26.45176, 'y': 16.73657}, {'x': 40.09155, 'y': 26.96188}, {'x': 28.76165, 'y': 32.44105}, {'x': 23.555, 'y': 26.44828}]","{'x': 62.21686, 'y': 36.40077, 'z': 4.31511}",17.92,702.16,0
"[{'x': 41.21588, 'y': 20.45309}, {'x': 63.81859, 'y': 35.73832}, {'x': 56.53007, 'y': 24.30736}, {'x': 22.58962, 'y': 6.72667}, {'x': 71.29035, 'y': 25.0297}, {'x': 22.17773, 'y': 23.27491}, {'x': 25.97889, 'y': 16.44139}, {'x': 39.91405, 'y': 26.83448}, {'x': 28.85483, 'y': 32.60905}, {'x': 23.68972, 'y': 26.50676}]","{'x': 61.58278, 'y': 36.28744, 'z': 3.89604}",17.86,702.12,0
"[{'x': 40.75986, 'y': 20.40015}, {'x': 63.37979, 'y': 35.754220000000004}, {'x': 56.30084, 'y': 24.03739}, {'x': 22.29463, 'y': 6.90521}, {'x': 70.69503, 'y': 25.08631}, {'x': 21.96706, 'y': 23.3782}, {'x': 25.4973, 'y': 16.19449}, {'x': 39.73732, 'y': 26.70965}, {'x': 28.94555, 'y': 32.76808}, {'x': 23.84266, 'y': 26.54114}]","{'x': 60.84535, 'y': 36.09044, 'z': 3.13789}",17.81,702.07,0
"[{'x': 40.30637, 'y': 20.33758}, {'x': 62.94732, 'y': 35.75415}, {'x': 56.07041, 'y': 23.77324}, {'x': 22.01534, 'y': 7.0819}, {'x': 70.1022, 'y': 25.14622}, {'x': 21.72665, 'y': 23.4219}, {'x': 25.02392, 'y': 15.94474}, {'x': 39.56034, 'y': 26.57566}, {'x': 29.04451, 'y': 32.9145}, {'x': 23.97175, 'y': 26.59893}]","{'x': 60.39024, 'y': 35.92629, 'z': 2.44986}",17.76,702.04,0
"[{'x': 39.85176, 'y': 20.27524}, {'x': 62.51387, 'y': 35.74882}, {'x': 55.84178, 'y': 23.52053}, {'x': 21.75241, 'y': 7.26699}, {'x': 69.5232, 'y': 25.20881}, {'x': 21.47101, 'y': 23.4641}, {'x': 24.56209, 'y': 15.68094}, {'x': 39.38765, 'y': 26.44034}, {'x': 29.14472, 'y': 33.04635}, {'x': 24.11212, 'y': 26.65006}]","{'x': 59.71389, 'y': 35.61352, 'z': 1.62485}",17.7,701.99,0
"[{'x': 39.39614, 'y': 20.21701}, {'x': 62.08843, 'y': 35.74617}, {'x': 55.57652, 'y': 23.23871}, {'x': 21.50645, 'y': 7.44819}, {'x': 68.91214, 'y': 25.24615}, {'x': 21.25499, 'y': 23.537959999999998}, {'x': 24.11427, 'y': 15.4159}, {'x': 39.21849, 'y': 26.30378}, {'x': 29.24572, 'y': 33.16747}, {'x': 24.26549, 'y': 26.68901}]","{'x': 59.2313, 'y': 35.4596, 'z': 0.7425100000000001}",17.65,701.95,0
"[{'x': 38.95228, 'y': 20.15751}, {'x': 61.63587, 'y': 35.67745}, {'x': 55.27786, 'y': 22.93054}, {'x': 21.25312, 'y': 7.63064}, {'x': 68.29787, 'y': 25.2901}, {'x': 21.03676, 'y': 23.61636}, {'x': 23.64292, 'y': 15.19164}, {'x': 39.04772, 'y': 26.14652}, {'x': 29.3563, 'y': 33.27249}, {'x': 24.42616, 'y': 26.71405}]","{'x': 58.8699, 'y': 35.31643, 'z': 0.50854}",17.6,701.91,0
"[{'x': 38.52191, 'y': 20.08551}, {'x': 61.18124, 'y': 35.64715}, {'x': 54.98037, 'y': 22.62661}, {'x': 21.0037, 'y': 7.8083100000000005}, {'x': 67.68017, 'y': 25.33484}, {'x': 20.8295, 'y': 23.679380000000002}, {'x': 23.17459, 'y': 14.9745}, {'x': 38.88449, 'y': 25.97678}, {'x': 29.47238, 'y': 33.36498}, {'x': 24.58815, 'y': 26.73362}]","{'x': 58.75784, 'y': 35.30505, 'z': 1.09535}",17.55,701.87,0
"[{'x': 38.09821, 'y': 20.01178}, {'x': 60.76176, 'y': 35.64419}, {'x': 54.67535, 'y': 22.32351}, {'x': 20.77151, 'y': 7.99243}, {'x': 67.04718, 'y': 25.3629}, {'x': 20.62833, 'y': 23.744320000000002}, {'x': 22.70615, 'y': 14.75316}, {'x': 38.7179, 'y': 25.79468}, {'x': 29.59276, 'y': 33.45176}, {'x': 24.75649, 'y': 26.74951}]","{'x': 58.46388, 'y': 35.07254, 'z': 1.78327}",17.49,701.83,0
"[{'x': 37.67159, 'y': 19.9452}, {'x': 60.33729, 'y': 35.62345}, {'x': 54.40513, 'y': 22.07296}, {'x': 20.53874, 'y': 8.17031}, {'x': 66.41042, 'y': 25.39188}, {'x': 20.42724, 'y': 23.81356}, {'x': 22.26904, 'y': 14.51056}, {'x': 38.54692, 'y': 25.59631}, {'x': 29.71193, 'y': 33.5285}, {'x': 24.93528, 'y': 26.76445}]","{'x': 58.21764, 'y': 35.04116, 'z': 2.35444}",17.44,701.79,0
"[{'x': 37.24252, 'y': 19.88311}, {'x': 59.8926, 'y': 35.59992}, {'x': 54.12784, 'y': 21.82632}, {'x': 20.32033, 'y': 8.33794}, {'x': 65.76634, 'y': 25.4282}, {'x': 20.23231, 'y': 23.88458}, {'x': 21.87125, 'y': 14.27803}, {'x': 38.38617, 'y': 25.39384}, {'x': 29.83581, 'y': 33.59278}, {'x': 25.12362, 'y': 26.775}]","{'x': 57.92516, 'y': 34.79137, 'z': 2.7557400000000003}",17.39,701.75,0
"[{'x': 36.81257, 'y': 19.81896}, {'x': 59.47856, 'y': 35.59542}, {'x': 53.8478, 'y': 21.59487}, {'x': 20.0894, 'y': 8.51162}, {'x': 65.12119, 'y': 25.4657}, {'x': 20.04366, 'y': 23.90249}, {'x': 21.47608, 'y': 14.06082}, {'x': 38.20682, 'y': 25.16431}, {'x': 29.95863, 'y': 33.64995}, {'x': 25.31722, 'y': 26.79108}]","{'x': 57.67461, 'y': 34.71924, 'z': 3.21897}",17.34,701.71,0
"[{'x': 36.38816, 'y': 19.75309}, {'x': 59.12308, 'y': 35.62367}, {'x': 53.56022, 'y': 21.35546}, {'x': 19.88162, 'y': 8.68606}, {'x': 64.47601, 'y': 25.50125}, {'x': 19.87608, 'y': 23.92162}, {'x': 21.0862, 'y': 13.84811}, {'x': 38.03799, 'y': 24.93666}, {'x': 30.08454, 'y': 33.70251}, {'x': 25.50892, 'y': 26.81245}]","{'x': 57.4258, 'y': 34.64911, 'z': 3.65945}",17.28,701.67,0
"[{'x': 35.96624, 'y': 19.68784}, {'x': 58.75054, 'y': 35.67388}, {'x': 53.26437, 'y': 21.11931}, {'x': 19.68895, 'y': 8.85793}, {'x': 63.84058, 'y': 25.53368}, {'x': 19.70065, 'y': 23.9588}, {'x': 20.67727, 'y': 13.69135}, {'x': 37.88164, 'y': 24.7152}, {'x': 30.21015, 'y': 33.75034}, {'x': 25.69135, 'y': 26.83287}]","{'x': 57.14047, 'y': 34.42884, 'z': 3.99205}",17.23,701.63,0
"[{'x': 35.54853, 'y': 19.62441}, {'x': 58.38338, 'y': 35.71487}, {'x': 52.97269, 'y': 20.88535}, {'x': 19.51, 'y': 9.0333}, {'x': 63.25317, 'y': 25.62611}, {'x': 19.52911, 'y': 23.97955}, {'x': 20.23885, 'y': 13.55422}, {'x': 37.72602, 'y': 24.49103}, {'x': 30.32997, 'y': 33.78681}, {'x': 25.86962, 'y': 26.8571}]","{'x': 56.88704, 'y': 34.31673, 'z': 4.23232}",17.18,701.59,0
"[{'x': 35.13861, 'y': 19.56143}, {'x': 57.96583, 'y': 35.69269}, {'x': 52.63773, 'y': 20.62047}, {'x': 19.34879, 'y': 9.2077}, {'x': 62.66024, 'y': 25.72262}, {'x': 19.35991, 'y': 23.9941}, {'x': 19.800910000000002, 'y': 13.41774}, {'x': 37.58049, 'y': 24.27399}, {'x': 30.44229, 'y': 33.81905}, {'x': 26.04493, 'y': 26.88165}]","{'x': 56.63176, 'y': 34.24587, 'z': 4.41952}",17.12,701.55,0
"[{'x': 34.74726, 'y': 19.49018}, {'x': 57.53786, 'y': 35.67106}, {'x': 52.26868, 'y': 20.32974}, {'x': 19.19547, 'y': 9.38378}, {'x': 62.02374, 'y': 25.78291}, {'x': 19.19981, 'y': 23.998730000000002}, {'x': 19.37418, 'y': 13.2998}, {'x': 37.43881, 'y': 24.04938}, {'x': 30.54803, 'y': 33.84842}, {'x': 26.2173, 'y': 26.90125}]","{'x': 56.32093, 'y': 34.14135, 'z': 4.36136}",17.07,701.51,0
"[{'x': 34.36574, 'y': 19.43273}, {'x': 57.13926, 'y': 35.66525}, {'x': 51.90108, 'y': 20.04405}, {'x': 19.03713, 'y': 9.56569}, {'x': 61.42365, 'y': 25.88055}, {'x': 19.04321, 'y': 24.00518}, {'x': 18.99407, 'y': 13.11906}, {'x': 37.29659, 'y': 23.82812}, {'x': 30.65564, 'y': 33.8664}, {'x': 26.38514, 'y': 26.92947}]","{'x': 56.06509, 'y': 34.04208, 'z': 4.45568}",17.02,701.47,0
"[{'x': 33.98339, 'y': 19.37578}, {'x': 56.73348, 'y': 35.65941}, {'x': 51.52503, 'y': 19.76396}, {'x': 18.88162, 'y': 9.75231}, {'x': 60.78988, 'y': 25.94695}, {'x': 18.89334, 'y': 24.00479}, {'x': 18.62352, 'y': 12.97155}, {'x': 37.15969, 'y': 23.60733}, {'x': 30.76128, 'y': 33.88181}, {'x': 26.54765, 'y': 26.96463}]","{'x': 55.83354, 'y': 34.04888, 'z': 4.5116700000000005}",16.97,701.43,0
"[{'x': 33.60805, 'y': 19.32006}, {'x': 56.31796, 'y': 35.64801}, {'x': 51.15179, 'y': 19.49103}, {'x': 18.72582, 'y': 9.94382}, {'x': 60.11811, 'y': 25.98612}, {'x': 18.75918, 'y': 24.00971}, {'x': 18.25429, 'y': 12.85159}, {'x': 37.02333, 'y': 23.38331}, {'x': 30.86504, 'y': 33.89787}, {'x': 26.70611, 'y': 27.00538}]","{'x': 55.40911, 'y': 34.11307, 'z': 4.46551}",16.91,701.39,0
"[{'x': 33.23914, 'y': 19.25903}, {'x': 55.90191, 'y': 35.64179}, {'x': 50.77288, 'y': 19.21998}, {'x': 18.56974, 'y': 10.14082}, {'x': 59.48413, 'y': 26.0724}, {'x': 18.63398, 'y': 23.99495}, {'x': 17.88656, 'y': 12.75917}, {'x': 36.89186, 'y': 23.16015}, {'x': 30.96809, 'y': 33.91223}, {'x': 26.8582, 'y': 27.05309}]","{'x': 55.05771, 'y': 34.23423, 'z': 4.49992}",16.86,701.35,0
"[{'x': 32.86797, 'y': 19.19871}, {'x': 55.49754, 'y': 35.64449}, {'x': 50.435, 'y': 18.99544}, {'x': 18.42275, 'y': 10.3417}, {'x': 58.85326, 'y': 26.16504}, {'x': 18.51546, 'y': 23.96097}, {'x': 17.56724, 'y': 12.64387}, {'x': 36.76095, 'y': 22.94804}, {'x': 31.06266, 'y': 33.92429}, {'x': 27.00647, 'y': 27.10252}]","{'x': 54.63854, 'y': 34.15732, 'z': 4.48219}",16.81,701.31,0
"[{'x': 32.48544, 'y': 19.1319}, {'x': 55.09834, 'y': 35.63547}, {'x': 50.09096, 'y': 18.78065}, {'x': 18.27934, 'y': 10.54162}, {'x': 58.23912, 'y': 26.2752}, {'x': 18.39558, 'y': 23.92184}, {'x': 17.2704, 'y': 12.5485}, {'x': 36.62833, 'y': 22.74308}, {'x': 31.15239, 'y': 33.93902}, {'x': 27.15068, 'y': 27.15683}]","{'x': 54.38013, 'y': 34.41664, 'z': 4.45091}",16.76,701.27,0
